SID,sameDiff,Prime,Target,prime_file,target_file,Congruent,PIT_corr,PIT_rt,WM_corr,WM_rt,group,block,Trial,Load
5,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.556,NA,NA,A,H,181,Low
5,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5651,NA,NA,A,H,182,Low
5,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.4321,NA,NA,A,H,183,Low
5,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,0,1.167,NA,NA,A,H,184,Low
5,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.9111,NA,NA,A,H,185,Low
5,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5485,NA,NA,A,H,186,Low
5,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.7581,NA,NA,A,H,187,Low
5,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6951,NA,NA,A,H,188,Low
5,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7939,NA,NA,A,H,189,Low
5,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.6187,NA,NA,A,H,190,Low
5,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6608,NA,NA,A,H,191,Low
5,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5203,NA,NA,A,H,192,Low
5,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5445,NA,NA,A,H,193,Low
5,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5155,NA,NA,A,H,194,Low
5,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6527,NA,NA,A,H,195,Low
5,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.4812,NA,NA,A,H,196,Low
5,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6941,NA,NA,A,H,197,Low
5,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8617,NA,NA,A,H,198,Low
5,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.4988,NA,NA,A,H,199,Low
5,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.806,NA,NA,A,H,200,Low
5,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7851,NA,NA,A,H,201,Low
5,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,0.7223,NA,NA,A,H,202,Low
5,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.418,NA,NA,A,H,203,Low
5,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.0491,NA,NA,A,H,204,Low
5,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.4885,NA,NA,A,H,205,Low
5,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.4931,NA,NA,A,H,206,Low
5,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6608,NA,NA,A,H,207,Low
5,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.405,NA,NA,A,H,208,Low
5,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6253,NA,NA,A,H,209,Low
5,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,0.8951,NA,NA,A,H,210,Low
5,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.4943,NA,NA,A,H,211,Low
5,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5651,NA,NA,A,H,212,Low
5,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.516,NA,NA,A,H,213,Low
5,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5354,NA,NA,A,H,214,Low
5,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6605,NA,NA,A,H,215,Low
5,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5475,NA,NA,A,H,216,Low
5,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5353,NA,NA,A,H,217,Low
5,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7018,NA,NA,A,H,218,Low
5,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.4851,NA,NA,A,H,219,Low
5,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7395,NA,NA,A,H,220,Low
5,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5354,NA,NA,A,H,221,Low
5,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6397,NA,NA,A,H,222,Low
5,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,0,0.7261,NA,NA,A,H,223,Low
5,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5376,NA,NA,A,H,224,Low
5,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8485,1,0.5987,A,H,225,High
5,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6592,1,0.5027,A,H,226,High
5,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6302,1,0.9589,A,H,227,High
5,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7296,1,0.7779,A,H,228,High
5,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7369,1,1.016,A,H,229,High
5,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.2568,1,0.8202,A,H,230,High
5,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0554,1,0.8216,A,H,231,High
5,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6453,1,0.5771,A,H,232,High
5,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.569,1,0.6727,A,H,233,High
5,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5619,1,0.6673,A,H,234,High
5,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7704,1,0.503,A,H,235,High
5,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5217,1,0.7359,A,H,236,High
5,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,0,1.0082,1,1.4083,A,H,237,High
5,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.2662,1,0.8138,A,H,238,High
5,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7676,1,0.7587,A,H,239,High
5,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.2385,1,0.5702,A,H,240,High
5,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7361,1,0.5335,A,H,241,High
5,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.2359,1,0.8361,A,H,242,High
5,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6254,1,0.5559,A,H,243,High
5,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6101,1,0.5557,A,H,244,High
5,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7293,1,0.8006,A,H,245,High
5,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.5615,1,0.7371,A,H,246,High
5,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6209,0,1.3359,A,H,247,High
5,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7763,1,0.7533,A,H,248,High
5,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.1693,1,0.6742,A,H,249,High
5,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5902,1,0.6815,A,H,250,High
5,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.2452,1,0.5843,A,H,251,High
5,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8327,0,0.6389,A,H,252,High
5,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6188,1,1.3333,A,H,253,High
5,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6091,1,0.5823,A,H,254,High
5,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.5186,0,0.5003,A,H,255,High
5,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8878,1,1.5755,A,H,256,High
6,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7893,1,0.9844,A,H,1,High
6,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9931,1,1.0701,A,H,2,High
6,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.1659,1,0.9594,A,H,3,High
6,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7149,1,1.1098,A,H,4,High
6,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,0,NA,1,1.495,A,H,5,High
6,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.9326,0,1.5842,A,H,6,High
6,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,0,NA,0,0.9068,A,H,7,High
6,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7658,1,0.9019,A,H,8,High
6,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9751,1,0.8023,A,H,9,High
6,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6726,0,0.8845,A,H,10,High
6,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.0592,1,0.9107,A,H,11,High
6,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9785,1,0.819,A,H,12,High
6,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.3575,0,1.9495,A,H,13,High
6,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7995,1,1.1097,A,H,14,High
6,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.4247,1,1.4939,A,H,15,High
6,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7049,1,0.9923,A,H,16,High
6,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.9254,1,1.1264,A,H,17,High
6,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.2299,1,0.7661,A,H,18,High
6,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.218,1,1.477,A,H,19,High
6,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9825,1,0.8974,A,H,20,High
6,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9566,1,1.0366,A,H,21,High
6,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.0415,0,2.1428,A,H,22,High
6,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,0,NA,1,1.194,A,H,23,High
6,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,0,NA,1,1.5269,A,H,24,High
6,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.9518,1,1.2043,A,H,25,High
6,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.1326,1,1.0008,A,H,26,High
6,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.5059,1,1.077,A,H,27,High
6,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.149,1,0.869,A,H,28,High
6,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.8797,1,1.0772,A,H,29,High
6,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.0761,1,1.1688,A,H,30,High
6,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.0496,1,1.5743,A,H,31,High
6,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.1746,1,1.337,A,H,32,High
6,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.5389,NA,NA,A,H,33,Low
6,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8259,NA,NA,A,H,34,Low
6,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7922,NA,NA,A,H,35,Low
6,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7413,NA,NA,A,H,36,Low
6,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6673,NA,NA,A,H,37,Low
6,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8513,NA,NA,A,H,38,Low
6,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9346,NA,NA,A,H,39,Low
6,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6961,NA,NA,A,H,40,Low
6,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.8157,NA,NA,A,H,41,Low
6,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.737,NA,NA,A,H,42,Low
6,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,0,0.6415,NA,NA,A,H,43,Low
6,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.7998,NA,NA,A,H,44,Low
6,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6679,NA,NA,A,H,45,Low
6,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6462,NA,NA,A,H,46,Low
6,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.5674,NA,NA,A,H,47,Low
6,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.5677,NA,NA,A,H,48,Low
6,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0581,NA,NA,A,H,49,Low
6,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.4668,NA,NA,A,H,50,Low
6,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7431,NA,NA,A,H,51,Low
6,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.4004,NA,NA,A,H,52,Low
6,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7022,NA,NA,A,H,53,Low
6,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9171,NA,NA,A,H,54,Low
6,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7859,NA,NA,A,H,55,Low
6,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7096,NA,NA,A,H,56,Low
6,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.0842,NA,NA,A,H,57,Low
6,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8749,NA,NA,A,H,58,Low
6,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.777,NA,NA,A,H,59,Low
6,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.8675,NA,NA,A,H,60,Low
6,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8494,NA,NA,A,H,61,Low
6,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8678,NA,NA,A,H,62,Low
6,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.4126,NA,NA,A,H,63,Low
6,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.275,NA,NA,A,H,64,Low
6,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.2397,NA,NA,A,H,65,Low
6,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9021,NA,NA,A,H,66,Low
6,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.0506,NA,NA,A,H,67,Low
6,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.0509,NA,NA,A,H,68,Low
6,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9581,NA,NA,A,H,69,Low
6,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6849,NA,NA,A,H,70,Low
6,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7404,NA,NA,A,H,71,Low
6,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6179,NA,NA,A,H,72,Low
6,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,0,0.7508,NA,NA,A,H,73,Low
6,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.5739,NA,NA,A,H,74,Low
6,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8242,NA,NA,A,H,75,Low
6,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7265,NA,NA,A,H,76,Low
6,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5684,NA,NA,A,H,77,Low
6,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6165,NA,NA,A,H,78,Low
6,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6986,NA,NA,A,H,79,Low
6,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9351,NA,NA,A,H,80,Low
6,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6754,NA,NA,A,H,81,Low
6,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6328,NA,NA,A,H,82,Low
6,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.2673,NA,NA,A,H,83,Low
6,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6994,NA,NA,A,H,84,Low
6,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.51,NA,NA,A,H,85,Low
6,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.5662,NA,NA,A,H,86,Low
6,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7921,NA,NA,A,H,87,Low
6,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.702,NA,NA,A,H,88,Low
6,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6516,NA,NA,A,H,89,Low
6,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7094,NA,NA,A,H,90,Low
6,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6583,NA,NA,A,H,91,Low
6,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9922,NA,NA,A,H,92,Low
6,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.1103,NA,NA,A,H,93,Low
6,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.7419,NA,NA,A,H,94,Low
6,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,0,0.3999,NA,NA,A,H,95,Low
6,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.5017,NA,NA,A,H,96,Low
6,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9904,1,1.1514,A,H,97,High
6,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.8419,1,2.3859,A,H,98,High
6,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.8156,1,1.3181,A,H,99,High
6,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.3134,1,1.0436,A,H,100,High
6,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7515,1,1.2013,A,H,101,High
6,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.3161,1,0.8853,A,H,102,High
6,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7234,0,0.9858,A,H,103,High
6,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6723,1,1.0111,A,H,104,High
6,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.4788,1,0.7763,A,H,105,High
6,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7826,1,0.7495,A,H,106,High
6,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.1414,0,1.0994,A,H,107,High
6,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7654,1,1.3947,A,H,108,High
6,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,0,1.2069,1,2.0085,A,H,109,High
6,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8928,1,0.8241,A,H,110,High
6,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.291,1,1.0909,A,H,111,High
6,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9562,1,1.0677,A,H,112,High
6,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.2423,1,1.0257,A,H,113,High
6,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.7716,1,0.9261,A,H,114,High
6,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.9416,1,0.7512,A,H,115,High
6,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.6252,1,1.0617,A,H,116,High
6,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.4149,0,1.6506,A,H,117,High
6,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.4902,0,1.5102,A,H,118,High
6,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,0,1.7431,1,0.7194,A,H,119,High
6,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.9763,1,0.8593,A,H,120,High
6,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.942,1,1.0433,A,H,121,High
6,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.102,1,1.0371,A,H,122,High
6,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.941,1,0.7393,A,H,123,High
6,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.4201,0,1.2077,A,H,124,High
6,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5823,1,1.1521,A,H,125,High
6,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.719,0,1.0683,A,H,126,High
6,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6307,0,1.1594,A,H,127,High
6,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9486,1,1.1943,A,H,128,High
6,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8777,1,1.1329,A,H,129,High
6,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6894,0,0.7083,A,H,130,High
6,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.4589,0,1.1021,A,H,131,High
6,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.2578,0,1.3352,A,H,132,High
